"codestra-odoo19-staging-odoo19-staging-1","odoo19-staging","codestra-odoo19-staging","odoo@sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","sha256:f54272f31d5f77e4146b887efb3761c98480317daf687e4b4b5e76ed8bcc08c5","healthy","unless-stopped","codestra-identity-staging_service;codestra-n8n-staging_edge;codestra-odoo19-staging_backend","","/root/codestra-ai-platform-source-20260801T210000Z/codestra-odoo-addons:/mnt/extra-addons;/opt/codestra/releases/odoo-addons/b6a445f9ca768082d71386b6416fecf2842a05bd:/mnt/r1-addons;/opt/codestra/staging/odoo-addons-reviewed-20260801:/mnt/reviewed-addons;codestra-odoo19-staging_odoo_data:/var/lib/odoo",""
"codestra-odoo19-staging-postgres-1","postgres","codestra-odoo19-staging","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra-odoo19-staging_backend","","codestra-odoo19-staging_postgres_data:/var/lib/postgresql/data",""
"codestra-operations-dashboard-grafana-grafana-1","grafana","codestra-operations-dashboard-grafana","grafana/grafana:13.2.0@sha256:3fd54ae1214669f8355f065ec9f6445d5279a3d77095ab048ca045685272429b","sha256:3fd54ae1214669f8355f065ec9f6445d5279a3d77095ab048ca045685272429b","healthy","unless-stopped","codestra-monitoring_monitoring","3000/tcp","/home/codestra-admin/operations-dashboard-grafana/dashboards:/etc/grafana/codestra-dashboards;/home/codestra-admin/operations-dashboard-grafana/provisioning:/etc/grafana/provisioning;/home/codestra-admin/operations-dashboard-grafana/secrets/[REDACTED]:/run/secrets/[REDACTED];codestra-operations-dashboard-grafana_grafana-data:/var/lib/grafana",""
"codestra-operations-dashboard-staging-v2-middleware-1","middleware","codestra-operations-dashboard-staging-v2","ghcr.io/appolon1908-hue/codestra-middleware@sha256:cacf169b00cfd95928d192935592a39bcc759f0da7424531a8ba29e7e36c09f0","sha256:cacf169b00cfd95928d192935592a39bcc759f0da7424531a8ba29e7e36c09f0","healthy","unless-stopped","codestra-monitoring_monitoring;codestra-operations-dashboard-staging_identity_egress;codestra-operations-dashboard-staging_private","","/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/combined-ca-certificates.crt:/etc/ssl/certs/ca-certificates.crt","eaf3967ee050a5beb3400ae50fe2ba5fe0ab2a94"
"codestra-operations-dashboard-staging-v2-postgres-1","postgres","codestra-operations-dashboard-staging-v2","postgres:17-alpine@sha256:18cfe3ef5e6815560c98237d6216d1e5119702fb0f3894c8785dd58b8bbe5d73","sha256:18cfe3ef5e6815560c98237d6216d1e5119702fb0f3894c8785dd58b8bbe5d73","healthy","unless-stopped","codestra-operations-dashboard-staging_private","","/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/postgres/server.crt:/run/tls-source/server.crt;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/postgres/server.key:/run/tls-source/server.key;codestra-operations-dashboard-staging-v2_postgres_data:/var/lib/postgresql/data;codestra-operations-dashboard-staging-v2_postgres_tls:/var/lib/postgresql/tls;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/secrets/[REDACTED]:/run/secrets/[REDACTED];/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/ca.crt:/run/tls-source/ca.crt;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/pg_hba.conf:/run/tls-source/pg_hba.conf",""
"codestra-operations-dashboard-staging-v2-redis-1","redis","codestra-operations-dashboard-staging-v2","redis:7.4-alpine@sha256:e7723ff73d963f5cc6d9c4643ea3d989527a402a319239054e9472a7fb9219a2","sha256:e7723ff73d963f5cc6d9c4643ea3d989527a402a319239054e9472a7fb9219a2","healthy","unless-stopped","codestra-operations-dashboard-staging_private","","codestra-operations-dashboard-staging-v2_redis_data:/data;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/secrets/[REDACTED]:/run/secrets/[REDACTED];/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/ca.crt:/run/tls-source/ca.crt;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/redis/server.crt:/run/tls-source/server.crt;/home/codestra-admin/.local/share/codestra/staging/operations-dashboard-v2/tls/redis/server.key:/run/tls-source/server.key",""
"codestra-postgres-1","postgres","codestra","postgres@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra_backend","","/secrets/[REDACTED]/postgres_superuser_password:/run/secrets/[REDACTED];/usr/local/sbin/codestra-shared-postgres-stage-wal.sh:/usr/local/sbin/codestra-shared-postgres-stage-wal.sh;codestra_postgres_data:/var/lib/postgresql/data;/var/spool/codestra/postgresql-shared/wal:/var/spool/codestra/postgresql-shared/wal",""
"codestra-private-vicidial-ingress-1","private-vicidial-ingress","codestra","codestra/caddy:2.11.4-hardened-20260723","sha256:269c6bd9b2713a27f8dc34a19a904bb0ba9d8f0f1564913576becd24779674d5","healthy","unless-stopped","codestra_edge","443/tcp","/opt/codestra/logs/caddy:/var/log/caddy;/opt/codestra/releases/middleware-51416422/deploy/readiness/Caddyfile.private-vicidial-ingress:/etc/caddy/Caddyfile;/opt/codestra/releases/middleware-51416422/deploy/breero/Caddyfile.private-route:/etc/caddy/snippets/breero-private-route;/etc/codestra/pki/middleware-private-ingress:/run/secrets/[REDACTED]",""
"codestra-provisioning-jwks-relay","identity-relay","codestra-provisioning-identity-relay","codestra/provisioning-service@sha256:2ce593371c26db217fa38be8cdbe08ef1798c2973b271e1639b57fb47636d5bf","sha256:2ce593371c26db217fa38be8cdbe08ef1798c2973b271e1639b57fb47636d5bf","healthy","unless-stopped","codestra-identity_identity_service;codestra-provisioning-identity-relay_egress","","","0e7d8893ec7fda96a9ff9b5f91151d3537c28ae7"
"codestra-provisioning-service-provisioning-service-1","provisioning-service","codestra-provisioning-service","codestra/provisioning-service:identity-integration-20260726-v15","sha256:db7dfcf1d8547d9daa9f1e1b7f7f834b0138b95e15fce95345e4e2e1211ed578","healthy","unless-stopped","codestra-identity_identity_service;codestra-provisioning-service_private;codestra-provisioning-service_telephony_private","","codestra-provisioning-service_state:/var/lib/codestra;codestra-provisioning-service_runtime_secrets:/run/provisioning-secrets",""
"codestra-redis-1","redis","codestra","redis@sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","sha256:bb186d083732f669da90be8b0f975a37812b15e913465bb14d845db72a4e3e08","healthy","unless-stopped","codestra_backend","","codestra_redis_data:/data;/secrets/[REDACTED]/redis_middleware_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis_middleware_username:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis_password:/run/secrets/[REDACTED];/secrets/[REDACTED]/redis_users_acl:/run/secrets/[REDACTED]",""
"codestra-reseller-portal-oidc-gateway-1","oidc-gateway","codestra-reseller-portal","quay.io/oauth2-proxy/oauth2-proxy@sha256:aa0bd8dd5ab0c78e4c91c92755ad573a5f92241f88138b4141b8ec803463b4fd","sha256:aa0bd8dd5ab0c78e4c91c92755ad573a5f92241f88138b4141b8ec803463b4fd","healthy","unless-stopped","codestra_backend;codestra_edge","","/root/codestra-odoo-middleware-functional/deploy/reseller-portal/oauth2-proxy.cfg:/etc/oauth2-proxy/oauth2-proxy.cfg",""
"codestra-reseller-portal-portal-1","portal","codestra-reseller-portal","codestra-reseller-portal:oidc-tenant-authority-20260816","sha256:7d7cf6318ac122f7e39ab679dec499dc1f6116129765903d44e42c74541ca12e","healthy","unless-stopped","codestra_backend;codestra_edge","8080/tcp","/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission",""
"codestra-reseller-portal-postgres-1","postgres","codestra-reseller-portal","postgres:17-alpine","sha256:742f40ea20b9ff2ff31db5458d127452988a2164df9e17441e191f3b72252193","healthy","unless-stopped","codestra_backend","","codestra-reseller-portal_portal_postgres:/var/lib/postgresql/data",""
"codestra-reviewed-monitoring-postgres-exporter-1","postgres-exporter","codestra-reviewed-monitoring","docker.io/prometheuscommunity/postgres-exporter@sha256:9fca39a4307092387b7de884bed4b62205cb88a6a5fdb423b9a70ea80b34efb3","sha256:9fca39a4307092387b7de884bed4b62205cb88a6a5fdb423b9a70ea80b34efb3","healthy","unless-stopped","codestra-monitoring_monitoring;codestra_backend","","/secrets/[REDACTED]/postgres_exporter_password:/run/secrets/[REDACTED]",""
"codestra-sms-api-api-1","api","codestra-sms-api","codestra-sms-api-api","sha256:49790449a1871a585456fe41bcb52dd614fb56f432907b9f5e7271e54306d6d7","healthy","unless-stopped","codestra_edge;codestra_sms_data","","/etc/codestra/auth-verifiers/sms-gateway-token.sha256:/run/auth-verifiers/sms_gateway_token.sha256;/etc/codestra/mtls/clients/telnexa:/run/codestra-mtls/telnexa;/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission",""
"codestra-sms-api-event-worker-1","event-worker","codestra-sms-api","codestra-sms-api-event-worker","sha256:65222db1296663c33f1bdac9ef5c8c305d2d4388ddca26e3306776821d2dbee9","healthy","unless-stopped","codestra_edge;codestra_sms_data","","/opt/codestra/safety/live-delivery-admission.sh:/usr/local/bin/live-delivery-admission",""
"codestra-sms-api-postgres-1","postgres","codestra-sms-api","postgres:17-alpine@sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","sha256:ef257d85f76e48da1c64832459b59fcaba1a4dac97bf5d7450c77753542eee94","healthy","unless-stopped","codestra_sms_data","","/opt/codestra/sms-api/migrations:/docker-entrypoint-initdb.d;codestra-sms-api_sms_db_data:/var/lib/postgresql/data",""
"codestra-websocket-gateway-gateway-1","gateway","codestra-websocket-gateway","ghcr.io/codestra-srl/codestra-websocket-gateway@sha256:1c8f28d3627955c0d07f8a3f2e4187edb0770f3a9fc7cbc7dc9d819fcd255ffd","sha256:1c8f28d3627955c0d07f8a3f2e4187edb0770f3a9fc7cbc7dc9d819fcd255ffd","healthy","unless-stopped","codestra-identity_identity_service;codestra_backend;codestra_edge","","/secrets/[REDACTED]/database_url:/run/secrets/[REDACTED];/secrets/[REDACTED]/internal_token:/run/secrets/[REDACTED]","9118e5bc01f9ce4a52add8753c096d061cd84848"
"codestra-websocket-gateway-postgres-1","postgres","codestra-websocket-gateway","postgres:16-alpine@sha256:57c72fd2a128e416c7fcc499958864df5301e940bca0a56f58fddf30ffc07777","sha256:57c72fd2a128e416c7fcc499958864df5301e940bca0a56f58fddf30ffc07777","healthy","unless-stopped","codestra-websocket-replication;codestra_backend","","/secrets/[REDACTED]/postgres_password:/run/secrets/[REDACTED];codestra-websocket-gateway_realtime_postgres:/var/lib/postgresql/data",""
"codestra-websocket-replica-postgres-1","postgres-replica","websocket-streaming-replica","postgres:16-alpine@sha256:57c72fd2a128e416c7fcc499958864df5301e940bca0a56f58fddf30ffc07777","sha256:57c72fd2a128e416c7fcc499958864df5301e940bca0a56f58fddf30ffc07777","healthy","unless-stopped","codestra-websocket-replication","","codestra-websocket-streaming-replica_data:/var/lib/postgresql/data",""
"kong-production-standby-kong-standby-auth-1","kong-standby-auth","kong-production-standby","codestra/kong-standby-auth:20260820","sha256:48b52b06eae0c92b1d4ae45bdee6f3974c684e650933de2391c7a3456602d01f","healthy","unless-stopped","codestra_backend;codestra_edge","","/secrets/[REDACTED]/database-url:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook-hmac:/run/secrets/[REDACTED];/secrets/[REDACTED]/webhook-key-id:/run/secrets/[REDACTED];kong-production-standby_standby_state:/data",""
"private-integration-gateway-1","gateway","private-integration","private-integration-gateway","sha256:a9a1562f6d7b3557f480c2ffb513bd8bb472a2e0f0f01e0f9aa8bcc6e7fab8a0","healthy","unless-stopped","codestra_edge","8080/tcp","private-integration_gateway_data:/data",""
